imdbId,movieId,tmdbId,title,keywords,genres,Avg_rating,Median_rating,Max_rating,Min_rating,StdDev_rating,tmbd_genres,original_title,tagline,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count,budget,tmbd_keywords,url,imdbRating,duration,year,nrOfWins,nrOfNominations,actors,imdb_genres
tt0364725,8528,9472,Dodgeball: A True Underdog Story (2004),"Dodgeball,A,TRUE,Underdog,Story,2004,True Underdog Story",Comedy,3.33444382750324,3.5,5,0.5,0.928153988665464,Comedy,DodgeBall: A True Underdog Story,Grab Life By The Ball,en,41.156217,6/18/04,167722310,92,6.2,981,20000000,"underdog,competition,bank,bar,ball,cheerleader,diet,wife,sport,gymnasium,pleite,fitness-studio,love,mail order bride,cheerleading,pirate,aftercreditsstinger,duringcreditsstinger,lucky Pete La Fleur,megalomaniacal White Goodman,Goodman s attorney La Fleur,struggling local gym,La Fleur,dodgeball,dodgeball guru,rag tag team of underdogs,way,battle,winner,owner of a trendy high end fitness center,move,knock",http://www.imdb.com/title/tt0364725/,6.7,5520,2004,2,5,"Rip Torn,Kenneth Burgomaster,Gary Cole,Tony Daly,Joel David Moore,Missi Pyle,Rhoades Rader,Stephen Root,Christine Taylor,Cayden Boyd,Rawson Marshall Thurber,Julie Gonzalo,Rusty Joiner","Comedy,Sport"
tt0364751,8814,10762,Without a Paddle (2004),"Without,a,Paddle,2004",Comedy,2.86563876651982,3,5,0.5,1.04667256182219,"Action,Adventure,Comedy,Thriller",Without a Paddle,"The call of the wild, the thrill of adventure. The mistake of a lifetime.",en,8.584398,8/20/04,69631118,95,5.3,214,19000000,"death of a friend,treasure hunt,funeral of a fourth childhood friend,childhood belongings,friends,lives,friend,airplane hijacker D B Cooper,trunk,details,quest,trail,journey,dangers",http://www.imdb.com/title/tt0364751/,5.9,5700,2004,0,0,"Don Barnes,Harris Goldberg,Wendy Japhet,Jay Leggett,Murray Milne,Christina Moore,Tom Nursall,Bruce Phillips,Mitch Rouse,Doug Seus,Lynne Seus,Bonnie Somerville,Dax Shepard,Antony Starr,Mia Blake,Matthew Price","Adventure,Comedy,Mystery"
tt0364930,7171,37088,Aileen: Life and Death of a Serial Killer (2003),"Aileen,Life,and,Death,of,a,Serial,Killer,2003,Death of a Serial Killer",Documentary,3.43939393939394,3.5,5,0.5,0.848909618298188,,,,,,,,,,,,,,,,,,,,
tt0364955,45440,9786,Art School Confidential (2006),"Art,School,Confidential,2006,Art School Confidential","Comedy,Drama",3.11063829787234,3,5,0.5,0.881879665955192,,,,,,,,,,,,,http://www.imdb.com/title/tt0364955/,6.3,6120,2006,0,0,"Daniel Clowes,Shelly Cole,William Levine,Jack Marshall,Jeremy Guskin,David Hopper,Sara Van der Voort","Comedy,Drama"
tt0364961,30846,842,"Assassination of Richard Nixon, The (2004)","Assassination,of,Richard,Nixon,The,2004,Assassination of Richard Nixon","Crime,Drama,Thriller",3.40859232175503,3.5,5,0.5,0.838551009201296,,,,,,,,,,,,,http://www.imdb.com/title/tt0364961/,7,5700,2004,2,3,"Niels Mueller,John Limotte,Frida Torresblanco,Jorge Vergara","Biography,Drama"
tt0364970,61350,9381,Babylon A.D. (2008),"Babylon,A,D,2008","Action,Adventure,SciFi,Thriller",2.86666666666667,3,5,0.5,1.03511169288113,"Action,Adventure,SciFi,Thriller",Babylon A.D.,Kill or be Killed.,en,27.568194,8/20/08,72108608,101,5.4,676,70000000,"submarine,baby,secret,future,mercenary,prosecution,protection,dystopia,moral conflict,smuggling,vision,pregnant,cyberpunk,sect,apocalyptic Eastern Europe,teeming megalopolis of New York City,package,veteran,ravages,destination,Babylon A D Vin Diesel stars,mysterious young woman,mercenary,secret",http://www.imdb.com/title/tt0364970/,5.5,5160,2008,0,0,"Alain Goldman,Robert Fraisse,Felix Mendelssohn-Bartholdy,Éric Besnard,Paul Cross,James Ferguson,Benoît Jaubert,Andreas Kisser,Selwyn Roberts,David Swann,Mélanie Thierry,Benjamin Weill,Flora Volpelière,Joseph Simas,The Red Army Choir,Reinert Kiil,Patrick Sobieski,Abraham Belaga,Stanislas Reydellet,Mickael Dumontier","Action,Adventure,SciFi"
tt0365183,8952,48678,Falling Angels (2003),"Falling,Angels,2003",Drama,3.1875,3,4.5,1.5,0.791428263111808,,,,,,,,,,,,,,,,,,,,
tt0365190,27776,25500,Red Lights (Feux rouges) (2004),"Red,Lights,Feux,rouges,2004,Red Lights,Feux rouges",Drama,3.33653846153846,3.5,5,0.5,0.878507836105944,,,,,,,,,,,,,,,,,,,,
tt0365265,27778,12583,Ginger Snaps Back: The Beginning (2004),"Ginger,Snaps,Back,The,Beginning,2004,Ginger Snaps","Fantasy,Horror",3.05371900826446,3,5,0.5,1.01612346053634,,,,,,,,,,,,,http://www.imdb.com/title/tt0365265/,5.9,5640,2004,0,0,"Laurette Bourassa,Stephen Massicotte","Drama,Horror"
tt0365376,7982,4552,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Tale,of,Two,Sisters,A,Janghwa,Hongryeon,2003","Drama,Horror,Mystery,Thriller",3.62903225806452,4,5,0.5,0.981803275929013,,,,,,,,,,,,,janghwa hongryeon,http://www.imdb.com/title/tt0365376/,34097,6900,video.movie,11,"Jae-Won Choi,Kap-su Kim,Jee-woon Kim,Im-Pyo Ko,Byung-woo Lee,Jung-ah Yum,Hyeon-mi Lee,Jung-Wan Oh,Dae-yeon Lee,Ki-min Oh,Soo-jung Lim,Mo-gae Lee,Geun-young Moon,Mi-hyeon Park,Keun-Wook Lee","Family,Music,News"
tt0365485,41716,9515,"Matador, The (2005)","Matador,The,2005","Comedy,Drama,Thriller",3.45067264573991,3.5,5,0.5,0.766375387622649,"Action,Comedy,Crime,Drama,Thriller",The Matador,A hitman and a salesman walk into a bar...,en,5.647538,5/12/05,17297244,96,6.2,136,10000000,"mexico city,midlife crisis,cocktail,independent film,stranger,hit man,life of Danny Wright,mysterious stranger Julian,hit man,chain of events,Mexican bar,surreal territory,road veers,lives,salesman,Wright,mundane existence,meeting",http://www.imdb.com/title/tt0365485/,6.9,5760,2005,1,2,"Martin Blasick,Pablo Buelna,Xavier Cugat,Portia Dawson,Adriana Dávila,Enrique Echeverría,Bradley Jenkel,Carole Kravetz Aykanian,Jorge Robles,Richard Shepard,Paul Weller,Jose Yenque,Bryan Furst","Comedy,Crime,Drama"
tt0365651,96518,263947,Prime Suspect 6: The Last Witness (2003),"Prime,Suspect,6,The,Last,Witness,2003,Prime Suspect,Last Witness","Drama,Thriller",3.5,3.5,3.5,3.5,0,,,,,,,,,,,,,,,,,,,,
tt0365686,40148,10851,Revolver (2005),"Revolver,2005","Crime,Drama,Thriller",3.37546468401487,3.5,5,0.5,1.05054400541651,,,,,,,,,,,,,http://www.imdb.com/title/tt0365686/,6.5,6900,2005,1,0,"Ray Liotta,André Benjamin,Steve Christian,Louis Dempsey,Ricky Grover,Tim Maurice-Jones,Vincent Pastore,Virginie Besson-Silla,Anjela Lauren Smith,Pierre Spengler,Nathaniel Méchaly,Mem Ferda,Basile Belkhiri,Mickael Dumontier","Crime,Drama,Mystery"
tt0365737,40583,231,Syriana (2005),"Syriana,2005","Drama,Thriller",3.57415036045314,3.5,5,0.5,0.847787910620905,"Drama,Thriller",Syriana,Everything is connected.,en,16.871194,11/23/05,94000000,128,6.3,451,50000000,"anti terror,bomb,assassination,middle east,lebanon,cia,capitalism,globalization,loss of son,persia,war against terror,energy policy,petrol,Middle Eastern oil industry,American lawyer,numerous story lines Bennett Holiday,personal tragedy,dubious merger of oil companies,backdrop of this tense drama,assassination plot,energy analyst experiences,charge,Switzerland,opportunity,Bryan Woodman,origins,veteran CIA agent Bob Barnes,Arabian royalty,visit",http://www.imdb.com/title/tt0365737/,7,7680,2005,9,21,"Saïd Amadis,David Clennon,Stephen Gaghan,Nicky Henson,Georgia Kacandes,Akbar Kurtha,Richard Lintern,Mohamed Majd,Will McCormack,Donna Mitchell,Michael Nozik,Laurent Ott,Jocelyn Quivrin,Alexander Siddig,Amr Waked,Dan Weil,Ben Cosgrove,Rami Yasin,Shannon Lail,Kayvan Novak,Robert Baer,Daniel Vilar,Daran Fulham,Tim Smythe","Drama,Thriller"
tt0365748,8874,747,Shaun of the Dead (2004),"Shaun,of,the,Dead,2004","Comedy,Horror",3.90455754870827,4,5,0.5,0.850062759317211,"Horror,Comedy",Shaun of the Dead,A romantic comedy. With zombies.,en,49.12486,4/9/04,30039392,99,7.5,2420,4000000,"record collection,flower,cheese,pub,surrey,romantic comedy,zombie,english,tv show in film,cricket bat,broken bottle,survival horror,british pub,english pub,you've got red on you,uneventful life,local pub,gentle routine,Shaun,dead return,girlfriend,mother,life,strenuous attempts,ordinary Londoners",http://www.imdb.com/title/tt0365748/,8,5940,2004,11,16,"Goblin,Kate Ashfield,Herbert Chappell,Keith Chegwin,Lucy Davis,David M. Dunlap,Nick Frost,Tamsin Greig,Agostino Marangolo,Dylan Moran,Massimo Morante,Dan Mudford,Alison Owen,Nira Park,Man Parrish,Simon Pegg,Fabio Pignatelli,Reece Shearsmith,Paul Slatter,Jessica Hynes,Penelope Wilton,Edgar Wright,James Wilson,Tony Cook","Comedy,Horror"
tt0365830,49396,2179,Tenacious D in The Pick of Destiny (2006),"Tenacious,D,in,The,Pick,of,Destiny,2006,Tenacious D,Pick of Destiny","Adventure,Comedy,Musical",3.2751572327044,3.5,5,0.5,1.00550490384844,,,,,,,,,,,,,http://www.imdb.com/title/tt0365830/,6.8,5580,2006,0,0,"Paul F. Tompkins,Robert Brinkmann,Molly Bryant,Ronnie James Dio,Harris Done,Kyle Gass,Dave Grohl,Andrew Gross,Woody Jackson,John King,Liam Lynch,JR Reed,John Michael Tillotson,Jon Myers,Michael Patti","Adventure,Comedy,Music"
tt0365885,30898,11354,"Upside of Anger, The (2005)","Upside,of,Anger,The,2005,Upside of Anger","Comedy,Drama,Romance",3.40419161676647,3.5,5,0.5,0.873024231940216,"Comedy,Drama",The Upside of Anger,Sometimes what tears us apart helps us put it back together.,en,6.2464,1/23/05,0,118,6.4,72,0,"sex,lie,college,funeral,friendship,grief,neighbor,marijuana,anger,alcoholic,drunk,flashback,dysfunctional,secretary Terry Wolfmeyer,next door neighbor Denny,rock bottom Terry,former baseball player,daughters,friend,buddy,reservations,Denny Terry,relationship,husband",http://www.imdb.com/title/tt0365885/,6.9,7080,2005,4,8,Jack Binder,"Comedy,Drama"
tt0365907,114246,169917,"Walk Among the Tombstones, A (2014)","Walk,Among,the,Tombstones,A,2014","Action,Crime,Mystery,Thriller",3.21578947368421,3,5,0.5,0.787713603516287,"Crime,Drama,Mystery,Thriller",A Walk Among the Tombstones,Some people are afraid of all the wrong things,en,61.309619,9/18/14,53181600,113,6.2,1131,28000000,"based on novel,murder,mafia,private investigator,new york city,alcoholic,kingpin,wife murder,matt scudder,Private investigator Matthew Scudder,drug kingpin,wife",,,,,,,,
tt0365957,7259,14114,You Got Served (2004),"You,Got,Served,2004","Drama,Musical",2.1095406360424,2,5,0.5,1.28907608934578,Drama,You Got Served,"If you want respect, you've got to take it.",en,3.804597,1/30/04,0,95,4.8,75,0,"hip-hop,dance performance,dance,breakdance,musical,best hip hop crews,Mr Rad s Warehouse,Los Angeles,suburban crew,money,respect,party,dancers,moves,friends,street,comedian Steve Harvey,hip hop sensations Marques Houston Omari Grandberry Lil Kim",,,,,,,,
tt0366174,8830,11237,Anacondas: The Hunt for the Blood Orchid (2004),"Anacondas,The,Hunt,for,the,Blood,Orchid,2004,Blood Orchid","Adventure,Drama,Horror,SciFi,Thriller",1.8780487804878,2,5,0.5,1.09692845369255,"Adventure,Action,Horror,SciFi,Thriller",Anacondas: The Hunt for the Blood Orchid,,en,9.855474,8/26/04,70992898,97,4.9,199,20000000,"snake,expedition,traitor,research,orchid,jungle,animal horror,greater danger,scientific expedition,pharmaceutical company,breeding ground,blood orchid,nest of giant anacondas,brave poisonous insects,long flesh eaters,samples of the legendary plant,secret of eternal life,fortune,foot,explorers,way,savage headhunters,ferocious crocodiles,rare flower,jungles of Borneo,soldier of fortune,blood orchid s home",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,http://www.imdb.com/title/tt0366177/,7.3,600,2003,0,0,Ellen Moore,"Animation,Drama,Fantasy"
tt0366292,27784,9694,One Missed Call (Chakushin ari) (2003),"One,Missed,Call,Chakushin,ari,2003,Chakushin ari","Horror,Mystery",3.00990099009901,3,5,0.5,1.05351838621782,,,,,,,,,,,,,http://www.imdb.com/title/tt0366292/,6.3,6720,2003,0,0,"Yoichi Arishige,Fumio Inoue,Yoshio Yamada,Azusa,Tetsushi Tanaka,Anna Nagata,Kohei Yoshida,Minako Daira,Shin'nosuke Abe,Saeko,Yoichi Chiashi","Horror,Mystery"
tt0366532,8121,41277,"Seducing Doctor Lewis (Grande séduction, La) (2003)","Seducing,Doctor,Lewis,Grande,séduction,La,2003,Doctor Lewis,Grande séduction",Comedy,3.75330396475771,4,5,0.5,0.761882339493441,,,,,,,,,,,,,,,,,,,,
tt0366548,49274,9836,Happy Feet (2006),"Happy,Feet,2006,Happy Feet","Adventure,Animation,Children,Comedy,IMAX",3.12460468058191,3,5,0.5,0.991403837145687,"Animation,Comedy",Happy Feet,WARNING: May Cause Toe-Tapping.,en,37.272385,11/16/06,384335608,108,5.9,1410,100000000,"ocean,fish,zoo,penguin,tap dancing,love,crush,snow,anthropomorphism,singing,antarctica,family,duringcreditsstinger,world of the Emperor Penguins,soul mates,song,penguin,dance",http://www.imdb.com/title/tt0366548/,6.5,6480,2006,14,16,"George Miller,Helmut Bakaitis,Lombardo Boyar,Richard Carter,John Collee,Michael Cornacchia,Elizabeth Daily,Christian Gazal,Tom Gleeson,Savion Glover,Steve Irwin,Doug Mitchell,Roger Rose,Magda Szubanski,Felix Williamson,Alyssa Shafer,Michael Twigg,Cassandra Swaby,Seishirô Katô","Animation,Comedy,Family"
tt0366551,8807,11282,Harold and Kumar Go to White Castle (2004),"Harold,and,Kumar,Go,to,White,Castle,2004,White Castle","Adventure,Comedy",3.51074964639321,3.5,5,0.5,0.968094808880046,"Comedy,Adventure",Harold & Kumar Go to White Castle,Fast Food. High Times.,en,18.514292,5/30/04,23936908,88,6.6,693,9000000,"brother brother relationship,amsterdam,trip,road trip,cannabis,marijuana,police chase,smoking marijuana,buddy,stoner,fast food,one night,buddy comedy,munchies,crop circle,rich parents,car siren,blood spurting,best stoner fix money,strange night,major decisions,White Castle hamburgers,roommate Kumar,Harold,guys,crossroads,course of their lives,wisdom,accident,New Jersey,search of fast food,focus",http://www.imdb.com/title/tt0366551/,7.2,5280,2004,0,0,"Jeff Kushner,Christopher Meloni,Steve Braun,John Cho,J. Miles Dale,Paula Garcés,Eric Gardner,Hanno Huth,Terry Ingram,Bruce Douglas Johnson,Danny Leiner,Carsten H.W. Lorenz,Eric Moynier,Kal Penn,Jordan Prentice,Mark Scovil,Greg Shapiro,Eric Speier,Eddie Kaye Thomas,Dov Tiefenbach,Rob Tinkler,Dan Warry-Smith,Fred Willard,Gary Anthony Williams,Kate Kelton,Jon Hurwitz,Hayden Schlossberg,Tim LeFebvre","Adventure,Comedy"
tt0366627,27788,9667,"Jacket, The (2005)","Jacket,The,2005","Drama,Mystery,SciFi,Thriller",3.52757793764988,3.5,5,0.5,0.900132684064335,"Drama,Mystery,Thriller,Fantasy",The Jacket,Terror has a new name.,en,24.240361,3/4/05,21126225,103,6.8,455,29000000,"smoking,medicine,psychology,hallucination,human experimentation,time travel,war,love,psychologist,soldier,psychiatrist,medical experiment,dead,wrongful arrest,iraq veteran,near-death experience,truck stop,murder of a police officer,military veteran,journey,death,questions,life,future",http://www.imdb.com/title/tt0366627/,7.1,6180,2005,0,0,"Kris Kristofferson,Brendan Coyle,Richard Durden,Anthony Edridge,Roger Eno,Jennifer Fox,Peter Guber,Emma E. Hickox,Stefan Ivanov,Jason Lewis,John Maybury,Peter McAleese,Philip McKeon,Mackenzie Phillips,Marc Rocco,Peter E. Strauss,Todd Wagner,Nigel Whitmey,Ben Cosgrove,Massy Tadjedin,Andreas Schmid,Bruno Rosato,Ori Marmur,Kate Coggins,Joanna Laurie","Drama,Mystery,SciFi"
tt0366777,27790,13373,Millions (2004),"Millions,2004","Children,Comedy,Crime,Drama,Fantasy",3.63773388773389,4,5,0.5,0.828410875371753,,,,,,,,,,,,,http://www.imdb.com/title/tt0366777/,7,5880,2004,2,7,"Frank Cottrell Boyce,Andrew Hauptman,Toby Walton,Alex Etel,Ali Awad","Comedy,Crime,Drama"
tt0366780,37857,14517,MirrorMask (2005),"MirrorMask,2005","Adventure,Children,Drama,Fantasy",3.66649048625793,4,5,0.5,0.954813895500934,Fantasy,Mirrormask,The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.,en,7.758188,1/25/05,866999,101,6.6,102,4000000,"fictional place,dream,fantasy,fantasy world,old girl,fabled MirrorMask,kingdoms,year,order,kingdom",http://www.imdb.com/title/tt0366780/,7,6060,2005,5,2,"Stephanie Leonidas,Robert Llewellyn,Dave McKean,Gina McKee,Simon Moorhead,Antony Shearn,Paul Frost,Iain Ballamy","Adventure,Drama,Family"
tt0367027,48744,1378,Shortbus (2006),"Shortbus,2006","Comedy,Drama,Romance",3.56099518459069,3.5,5,0.5,1.04418631145569,"Romance,Drama,Comedy",Shortbus,Open Your Mind. And Everything Else.,en,14.846001,5/20/06,5179037,101,6.3,140,2000000,"gay,new york,free love,swinger club,transsexuality,sex,heterosexual,suicide attempt,eroticism,group sex,orgasm,sex therapy,video,dominatrix,homosexuality,unsimulated sex,group of New Yorkers,underground salon,blend of art music politics,weekly Brooklyn salon,milieu,characters,place,various underground NYC gatherings,carnality",,,,,,,,
tt0367085,8363,12657,Soul Plane (2004),"Soul,Plane,2004,Soul Plane",Comedy,2.03525641025641,2,5,0.5,1.2003646009442,"Romance,Comedy",Soul Plane,Announcing the arrival of the first airline with soul.,en,9.400404,5/28/04,14822346,86,4.7,108,16000000,"black people,hip-hop,nightclub,airplane,chaos,champagne,pet s death Nashawn Wade,better flying experience Nashawn,awful flight,African American clientele,airline,dollar settlement,own airline,lawsuit,business,plane,smooth Capt Mack,snag,family of Elvis Hunkee",,,,,,,,
tt0367089,38886,10707,"Squid and the Whale, The (2005)","Squid,and,the,Whale,The,2005","Comedy,Drama",3.71835774058577,4,5,0.5,0.831133352451972,"Comedy,Drama",The Squid and the Whale,Joint custody blows.,en,13.788054,10/5/05,11098131,81,6.9,226,1500000,"childhood memory,uniform,independent film,private,tryst,true childhood experiences of Noah Baumbach,young boys,parents divorce,touching story,brother,Squid,Whale,Brooklyn",http://www.imdb.com/title/tt0367089/,7.4,4860,2005,19,27,"William Baldwin,Noah Baumbach,Jeff Daniels,Anna Paquin,Christopher Franke,Reverge Anselmo,Jesse Eisenberg,Halley Feiffer,Walter Foote,Hans Graffunder,Greg Johnson,Andrew Lauren,Anna McGarrigle,Kate McGarrigle,Glenn Mercer,Bill Million,Simeon Moore,Peter Newman,Britta Phillips,Tim Streeto,Roger Waters,Lillian Parker,Charlie Corwin,Richard Bever,Clara Markowicz","Comedy,Drama"
tt0367093,27793,10304,Starship Troopers 2: Hero of the Federation (2004),"Starship,Troopers,2,Hero,of,the,Federation,2004,Starship Troopers,Hero of the Federation","Action,Horror,SciFi,War",1.91722972972973,2,4.5,0.5,1.00122319829699,,,,,,,,,,,,,http://www.imdb.com/title/tt0367093/,3.4,5280,2004,1,1,Colleen Porch,"Action,Adventure,Horror"
tt0367479,8968,10589,After the Sunset (2004),"After,the,Sunset,2004","Action,Adventure,Comedy,Crime,Thriller",3.1474278544542,3,5,0.5,0.8892343462156,"Action,Comedy,Crime,Drama",After the Sunset,Who will walk away?,en,14.113066,11/12/04,61347797,97,6,226,60000000,"bahamas,master thief,crook couple,master thieves Brosnan,ocean liner,last succesful mission,own tropical paradise,Hayek,port,Stan,Diamond Cruise,old nemesis FBI Agent Stan P Lloyd",http://www.imdb.com/title/tt0367479/,6.3,5820,2004,0,0,"Kent Alterman,Russell Hornsby,Karl Malone,Tom McGowan,David Reivers,Craig Rosenberg,Julia Wong,Paul Zbyszewski,Chris Pollack,Alissa Phillips","Action,Comedy,Crime"
tt0367555,38304,19082,No Direction Home: Bob Dylan (2005),"No,Direction,Home,Bob,Dylan,2005,Bob Dylan,Direction Home",Documentary,3.98297872340426,4,5,0.5,0.89211806243947,,,,,,,,,,,,,,,,,,,,
tt0367594,30793,118,Charlie and the Chocolate Factory (2005),"Charlie,and,the,Chocolate,Factory,2005,Chocolate Factory","Adventure,Children,Comedy,Fantasy,IMAX",3.36359404096834,3.5,5,0.5,0.948442474505541,"Adventure,Comedy,Family,Fantasy",Charlie and the Chocolate Factory,Willy Wonka is semi-sweet and nuts.,en,53.905592,7/13/05,474968763,115,6.7,3624,150000000,"london england,father son relationship,chocolate,factory worker,based on novel,parents kids relationship,candy,overweight child,grandfather grandson relationship,teacher,young boy,magnificent chocolate factory,world,tour,world s,unusual candy maker",http://www.imdb.com/title/tt0367594/,6.8,6900,2005,12,32,"Danny Elfman,Roald Dahl,John August,Todd Boyce,Justin Bradley,Shelley Conn,Ben Cook,Liccy Dahl,James Fox,Nitin Ganatra,Adam Godley,Freddie Highmore,Geoffrey Holder,David Kelly,James Lewis,Mathew Mackay,Chris Nash,Missi Pyle,Deep Roy,Carlos Solis,Dean Zanuck,Eileen Essell,Emma Gaffney,AnnaSophia Robb,Paolo Mitton,Jordan Fry,J.M.R. Luna","Adventure,Comedy,Family"
tt0367631,32300,540,D.E.B.S. (2004),"D,E,B,S,2004","Action,Comedy",2.97706422018349,3,5,0.5,1.21033438099936,Action,D.E.B.S.,Evil is so totally busted!,en,6.396936,1/21/04,0,91,5.6,90,3500000,"coming out,covert operation,lesbian,female protagonist,in the closet,based on short film,lgbt,metrosexual,subversion,female agent,schoolgirl uniform,punk rocker,lip synching,plaid,thesis,german girl,french girl,woman director,spy spoof,star of a team of teenage crime fighters,justice,alluring villainess",,,,,,,,
tt0367652,34530,11453,Deuce Bigalow: European Gigolo (2005),"Deuce,Bigalow,European,Gigolo,2005",Comedy,2.13344594594595,2,5,0.5,1.22298750069379,Comedy,Deuce Bigalow: European Gigolo,For the women of Europe... The price of love just got a lot cheaper.,en,10.259461,8/6/05,22400154,83,4.7,225,22000000,"painter,amsterdam,dolphin,europe,pimp,fetish,gigolo,wig,snorkel,whistle,Deuce Bigalow,old friend T J Hicks,real murderer,gay murderer Deuce,finest gigolos,Amsterdam,kids,T J,bunch of aggressive dolphins,little accident,clear T J s name,gigolo industry,Amsterdam s,mysterious killer",http://www.imdb.com/title/tt0367652/,4.6,4980,2005,1,7,"Rob Schneider,Carlos Ponce,Marc Felperlaan,Linda Bogers,Kelly Brook,Federico Dordei,Mykel Denis,Alex Dimitriades,Cees Geel,Johnny de Mol,Nathan Talbert Reimann,Benedict Schillemans,Chantal Janzen,Elisabetta Canalis,Bastiaan Ragas,Edwin Alofs,Hanna Verboom",Comedy
tt0367790,8364,28219,"Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)","Baadasssss,How,to,Get,the,Man's,Foot,Outta,Your,Ass,2003,Man's Foot Outta Your Ass",Drama,3.6038338658147,4,5,0.5,0.885016658109599,,,,,,,,,,,,,,,,,,,,
tt0367882,59615,217,Indiana Jones and the Kingdom of the Crystal Skull (2008),"Indiana,Jones,and,the,Kingdom,of,the,Crystal,Skull,2008,Indiana Jones,Kingdom of the Crystal Skull","Action,Adventure,Comedy,SciFi",2.94530887134231,3,5,0.5,1.00658346709907,"Adventure,Action",Indiana Jones and the Kingdom of the Crystal Skull,The adventure continues . . .,en,75.674458,5/21/08,786636033,122,5.7,2495,185000000,"saving the world,riddle,whip,treasure,mexico city,leather jacket,machinegun,alien phenomenons,maya civilization,peru,treasure hunt,nuclear explosion,refrigerator,archaeologist,indiana jones,archeology ,supernatural powers,Cold War,search of a crystal skull,mystical Lost City of Gold,Indy s colleague Professor Oxley,behest of a young man,Irina Spalko,Soviets,sword,Peru,friend,knowledge of the skull s whereabouts,Indy",http://www.imdb.com/title/tt0367882/,6.3,7320,2008,6,25,"Karen Allen,Gonzalo Curiel,Alan Dale,V.J. Foster,Angelo Gastal,Ernie Reyes Jr.,Clint Schultz,Reed Smoot,Sasha Spielberg,Ilia Volok,Travis Zariwny,Angela Laprete,Luciano Blotta,Stuart F. Wilson,Robert Baker,Igor Jijikine,Bill Haley and the Comets,Nick Deeg,Steve Terada,Justin Hamann,Nick Chamberlin,Anthony Ambrosino,Michael Flores,Ben La Marca","Action,Adventure"
tt0367959,50804,1248,Hannibal Rising (2007),"Hannibal,Rising,2007","Drama,Horror,Thriller",3.00847457627119,3,5,0.5,1.08509846934679,"Crime,Drama,Thriller",Hannibal Rising,It started with revenge.,en,6.567065,2/6/07,82169884,121,6,654,50000000,"winter,psychopath,horror,serial killer,Lithuanian childhood,repulsive lengths,hungry soldiers,sojourn,France,appetite,med student,story of the early murderous roots of the cannibalistic killer Hannibal Lecter,kill",http://www.imdb.com/title/tt0367959/,6.2,7260,2007,0,0,"Veronika Bellová,Tarak Ben Ammar,Richard Brake,Chris Curling,Ingeborga Dapkunaite,Thomas Harris,Engelbert Humperdinck,Marko Igonda,Ivan Marevich,Gaspard Ulliel,Peter Webber,Denis Ménochet,Aaran Thomas,Tomás Palatý,Robert Benavides Jr.","Crime,Drama,Thriller"
tt0368008,8781,14462,"Manchurian Candidate, The (2004)","Manchurian,Candidate,The,2004,Manchurian Candidate",Thriller,3.37179992122883,3.5,5,0.5,0.820713156017496,"Drama,Thriller,Mystery",The Manchurian Candidate,This summer everything is under control.,en,21.394281,7/30/04,96105964,129,6.2,393,80000000,"senator,gulf war,canoe,kuwait,conspiracy,war hero,u.s. congress,implant,army unit,Captain Ben Marco,fellow soldiers,entire unit,commanding officer,presidential nominee,political capital Shaw,powerful people,unconscious Brokering,Marco,story,point,Kuwait,vice,dreams,incident,Shaw,war hero,White House Some,part of a plot",http://www.imdb.com/title/tt0368008/,6.6,7740,2004,1,8,"Liev Schreiber,Jonathan Demme,Danny Aiello III,Daniel Pyne,Tak Fujimoto,John Aprea,Neda Armian,Scott Aversano,Randall Balsmeyer,Andre B. Blake,Roy Blount Jr.,David Boulton,Richard Condon,David De Palo,Kimberly Elise,Jeffrey A. Eplett,Gabriel Fauré,Ilona Herzberg,Robyn Hitchcock,Tony C. Jannelli,Wyclef Jean,Buzz Kilman,David Knox,Adam LeFevre,Joe Landauer,Darrell Larson,Marty Levenstein,Carol Littleton,Scott Miller,Walter Mosley,Jeffrey Wright,Dean Georgaris,Jah Wobble,Ben Howe,Markus Mentzer,Sam B. Lorn,Teddy Dunn,Anish Savjani,Mike Larocca,Aurelio Valle,Nico Muhly","Drama,Mystery,SciFi"
tt0368089,34330,9775,November (2004),"November,2004","Drama,Mystery",2.83035714285714,3,5,0.5,1.01029602194013,,,,,,,,,,,,,,,,,,,,
tt0368226,74754,17473,"Room, The (2003)","Room,The,2003","Comedy,Drama,Romance",2.42628205128205,2,5,0.5,1.75683410932158,,,,,,,,,,,,,,,,,,,,
tt0368447,8783,6947,"Village, The (2004)","Village,The,2004","Drama,Mystery,Thriller",3.26380702903296,3.5,5,0.5,0.998026349886858,"Drama,Mystery,Thriller",The Village,There is no turning back,en,27.491891,7/30/04,256697520,108,6.2,1071,60000000,"secret,forest,rural setting,blindness,courtship,mentally handicapped man,human nature,aura,romantic,village council,willful young man tries,Pennsylvania hamlet,actions,chain,incidents,community",http://www.imdb.com/title/tt0368447/,6.5,6480,2004,3,10,"Liz Stauber,Jayne Atkinson,Robert Holtzman,Fran Kranz,Kathy LaCommare,M. Night Shyamalan,Aaron Fiore,Ben Howe,Ulysses Guidotti,John Dinan","Drama,Mystery,Thriller"
